GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,BTTRA,BTBGA,NAME_E,ALW1E001,NAME_M,ALW1M001
"G86029","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86029",,,,,,,,"86000US86029",,,"ZCTA5 86029",,"ZCTA5 86029",
"G86030","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86030",,,,,,,,"86000US86030",,,"ZCTA5 86030",37500,"ZCTA5 86030",10040
"G86031","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86031",,,,,,,,"86000US86031",,,"ZCTA5 86031",18889,"ZCTA5 86031",3476
"G86032","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86032",,,,,,,,"86000US86032",,,"ZCTA5 86032",64926,"ZCTA5 86032",3005
"G86033","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86033",,,,,,,,"86000US86033",,,"ZCTA5 86033",25546,"ZCTA5 86033",3815
"G86034","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86034",,,,,,,,"86000US86034",,,"ZCTA5 86034",17228,"ZCTA5 86034",2733
"G86035","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86035",,,,,,,,"86000US86035",,,"ZCTA5 86035",41417,"ZCTA5 86035",10075
"G86036","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86036",,,,,,,,"86000US86036",,,"ZCTA5 86036",48304,"ZCTA5 86036",19987
"G86038","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86038",,,,,,,,"86000US86038",,,"ZCTA5 86038",,"ZCTA5 86038",
"G86039","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86039",,,,,,,,"86000US86039",,,"ZCTA5 86039",31705,"ZCTA5 86039",9815
"G86040","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86040",,,,,,,,"86000US86040",,,"ZCTA5 86040",64066,"ZCTA5 86040",13065
"G86042","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86042",,,,,,,,"86000US86042",,,"ZCTA5 86042",39716,"ZCTA5 86042",12074
"G86043","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86043",,,,,,,,"86000US86043",,,"ZCTA5 86043",36181,"ZCTA5 86043",5108
"G86044","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86044",,,,,,,,"86000US86044",,,"ZCTA5 86044",17885,"ZCTA5 86044",2737
"G86045","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86045",,,,,,,,"86000US86045",,,"ZCTA5 86045",44209,"ZCTA5 86045",4564
"G86046","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86046",,,,,,,,"86000US86046",,,"ZCTA5 86046",53797,"ZCTA5 86046",7382
"G86047","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86047",,,,,,,,"86000US86047",,,"ZCTA5 86047",37880,"ZCTA5 86047",2160
"G86052","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86052",,,,,,,,"86000US86052",,,"ZCTA5 86052",,"ZCTA5 86052",
"G86053","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86053",,,,,,,,"86000US86053",,,"ZCTA5 86053",42059,"ZCTA5 86053",5123
"G86054","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86054",,,,,,,,"86000US86054",,,"ZCTA5 86054",28600,"ZCTA5 86054",6492
"G86301","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86301",,,,,,,,"86000US86301",,,"ZCTA5 86301",53190,"ZCTA5 86301",3309
"G86303","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86303",,,,,,,,"86000US86303",,,"ZCTA5 86303",56085,"ZCTA5 86303",4078
"G86305","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86305",,,,,,,,"86000US86305",,,"ZCTA5 86305",70048,"ZCTA5 86305",6205
"G86313","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86313",,,,,,,,"86000US86313",,,"ZCTA5 86313",,"ZCTA5 86313",
"G86314","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86314",,,,,,,,"86000US86314",,,"ZCTA5 86314",50783,"ZCTA5 86314",3248
"G86315","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86315",,,,,,,,"86000US86315",,,"ZCTA5 86315",58940,"ZCTA5 86315",6529
"G86320","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86320",,,,,,,,"86000US86320",,,"ZCTA5 86320",38571,"ZCTA5 86320",18227
"G86321","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86321",,,,,,,,"86000US86321",,,"ZCTA5 86321",62019,"ZCTA5 86321",17095
"G86322","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86322",,,,,,,,"86000US86322",,,"ZCTA5 86322",43121,"ZCTA5 86322",5950
"G86323","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86323",,,,,,,,"86000US86323",,,"ZCTA5 86323",52152,"ZCTA5 86323",5413
"G86324","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86324",,,,,,,,"86000US86324",,,"ZCTA5 86324",49383,"ZCTA5 86324",6788
"G86325","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86325",,,,,,,,"86000US86325",,,"ZCTA5 86325",61938,"ZCTA5 86325",7787
"G86326","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86326",,,,,,,,"86000US86326",,,"ZCTA5 86326",46674,"ZCTA5 86326",5290
"G86327","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86327",,,,,,,,"86000US86327",,,"ZCTA5 86327",55344,"ZCTA5 86327",4552
"G86329","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86329",,,,,,,,"86000US86329",,,"ZCTA5 86329",65656,"ZCTA5 86329",61907
"G86331","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86331",,,,,,,,"86000US86331",,,"ZCTA5 86331",52083,"ZCTA5 86331",29920
"G86332","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86332",,,,,,,,"86000US86332",,,"ZCTA5 86332",38984,"ZCTA5 86332",5853
"G86333","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86333",,,,,,,,"86000US86333",,,"ZCTA5 86333",38700,"ZCTA5 86333",9868
"G86334","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86334",,,,,,,,"86000US86334",,,"ZCTA5 86334",41445,"ZCTA5 86334",6535
"G86335","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86335",,,,,,,,"86000US86335",,,"ZCTA5 86335",40489,"ZCTA5 86335",3798
"G86336","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86336",,,,,,,,"86000US86336",,,"ZCTA5 86336",60386,"ZCTA5 86336",3921
"G86337","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86337",,,,,,,,"86000US86337",,,"ZCTA5 86337",34722,"ZCTA5 86337",10628
"G86338","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86338",,,,,,,,"86000US86338",,,"ZCTA5 86338",57500,"ZCTA5 86338",15945
"G86343","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86343",,,,,,,,"86000US86343",,,"ZCTA5 86343",,"ZCTA5 86343",
"G86351","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86351",,,,,,,,"86000US86351",,,"ZCTA5 86351",59836,"ZCTA5 86351",4476
"G86401","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86401",,,,,,,,"86000US86401",,,"ZCTA5 86401",51711,"ZCTA5 86401",3708
"G86403","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86403",,,,,,,,"86000US86403",,,"ZCTA5 86403",50981,"ZCTA5 86403",6383
"G86404","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86404",,,,,,,,"86000US86404",,,"ZCTA5 86404",52669,"ZCTA5 86404",4202
"G86406","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86406",,,,,,,,"86000US86406",,,"ZCTA5 86406",56203,"ZCTA5 86406",4501
"G86409","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86409",,,,,,,,"86000US86409",,,"ZCTA5 86409",39756,"ZCTA5 86409",2623
"G86411","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86411",,,,,,,,"86000US86411",,,"ZCTA5 86411",35938,"ZCTA5 86411",11787
"G86413","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86413",,,,,,,,"86000US86413",,,"ZCTA5 86413",38292,"ZCTA5 86413",3602
"G86426","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86426",,,,,,,,"86000US86426",,,"ZCTA5 86426",50535,"ZCTA5 86426",4781
"G86429","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86429",,,,,,,,"86000US86429",,,"ZCTA5 86429",46853,"ZCTA5 86429",8945
"G86431","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86431",,,,,,,,"86000US86431",,,"ZCTA5 86431",26141,"ZCTA5 86431",8831
"G86432","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86432",,,,,,,,"86000US86432",,,"ZCTA5 86432",34511,"ZCTA5 86432",4624
"G86433","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86433",,,,,,,,"86000US86433",,,"ZCTA5 86433",,"ZCTA5 86433",
"G86434","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86434",,,,,,,,"86000US86434",,,"ZCTA5 86434",37688,"ZCTA5 86434",4616
"G86435","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86435",,,,,,,,"86000US86435",,,"ZCTA5 86435",,"ZCTA5 86435",
"G86436","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86436",,,,,,,,"86000US86436",,,"ZCTA5 86436",28542,"ZCTA5 86436",14476
"G86437","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86437",,,,,,,,"86000US86437",,,"ZCTA5 86437",,"ZCTA5 86437",
"G86438","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86438",,,,,,,,"86000US86438",,,"ZCTA5 86438",34213,"ZCTA5 86438",10491
"G86440","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86440",,,,,,,,"86000US86440",,,"ZCTA5 86440",47437,"ZCTA5 86440",6573
"G86441","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86441",,,,,,,,"86000US86441",,,"ZCTA5 86441",26591,"ZCTA5 86441",5855
"G86442","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86442",,,,,,,,"86000US86442",,,"ZCTA5 86442",39600,"ZCTA5 86442",3591
"G86443","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86443",,,,,,,,"86000US86443",,,"ZCTA5 86443",,"ZCTA5 86443",
"G86444","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86444",,,,,,,,"86000US86444",,,"ZCTA5 86444",46389,"ZCTA5 86444",40033
"G86445","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86445",,,,,,,,"86000US86445",,,"ZCTA5 86445",51150,"ZCTA5 86445",15056
"G86502","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86502",,,,,,,,"86000US86502",,,"ZCTA5 86502",18542,"ZCTA5 86502",6583
"G86503","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86503",,,,,,,,"86000US86503",,,"ZCTA5 86503",24982,"ZCTA5 86503",2789
"G86504","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86504",,,,,,,,"86000US86504",,,"ZCTA5 86504",33611,"ZCTA5 86504",6719
"G86505","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86505",,,,,,,,"86000US86505",,,"ZCTA5 86505",23767,"ZCTA5 86505",1853
"G86506","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86506",,,,,,,,"86000US86506",,,"ZCTA5 86506",21597,"ZCTA5 86506",3566
"G86507","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86507",,,,,,,,"86000US86507",,,"ZCTA5 86507",22885,"ZCTA5 86507",7951
"G86508","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86508",,,,,,,,"86000US86508",,,"ZCTA5 86508",21250,"ZCTA5 86508",8262
"G86510","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86510",,,,,,,,"86000US86510",,,"ZCTA5 86510",23550,"ZCTA5 86510",2150
"G86511","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86511",,,,,,,,"86000US86511",,,"ZCTA5 86511",29617,"ZCTA5 86511",7179
"G86512","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86512",,,,,,,,"86000US86512",,,"ZCTA5 86512",29886,"ZCTA5 86512",7445
"G86514","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86514",,,,,,,,"86000US86514",,,"ZCTA5 86514",27600,"ZCTA5 86514",3058
"G86515","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86515",,,,,,,,"86000US86515",,,"ZCTA5 86515",30196,"ZCTA5 86515",5617
"G86520","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86520",,,,,,,,"86000US86520",,,"ZCTA5 86520",21346,"ZCTA5 86520",7562
"G86535","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86535",,,,,,,,"86000US86535",,,"ZCTA5 86535",17019,"ZCTA5 86535",4745
"G86538","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86538",,,,,,,,"86000US86538",,,"ZCTA5 86538",25052,"ZCTA5 86538",6202
"G86540","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86540",,,,,,,,"86000US86540",,,"ZCTA5 86540",10588,"ZCTA5 86540",3749
"G86544","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86544",,,,,,,,"86000US86544",,,"ZCTA5 86544",26964,"ZCTA5 86544",8794
"G86545","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86545",,,,,,,,"86000US86545",,,"ZCTA5 86545",22560,"ZCTA5 86545",6526
"G86547","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86547",,,,,,,,"86000US86547",,,"ZCTA5 86547",24643,"ZCTA5 86547",7091
"G86556","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"86556",,,,,,,,"86000US86556",,,"ZCTA5 86556",27153,"ZCTA5 86556",5923
"G87001","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87001",,,,,,,,"86000US87001",,,"ZCTA5 87001",40093,"ZCTA5 87001",8642
"G87002","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87002",,,,,,,,"86000US87002",,,"ZCTA5 87002",42925,"ZCTA5 87002",4676
"G87004","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87004",,,,,,,,"86000US87004",,,"ZCTA5 87004",46026,"ZCTA5 87004",4290
"G87005","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87005",,,,,,,,"86000US87005",,,"ZCTA5 87005",9076,"ZCTA5 87005",712
"G87006","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87006",,,,,,,,"86000US87006",,,"ZCTA5 87006",55543,"ZCTA5 87006",47375
"G87007","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87007",,,,,,,,"86000US87007",,,"ZCTA5 87007",28906,"ZCTA5 87007",10880
"G87008","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87008",,,,,,,,"86000US87008",,,"ZCTA5 87008",87255,"ZCTA5 87008",12968
"G87010","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87010",,,,,,,,"86000US87010",,,"ZCTA5 87010",50375,"ZCTA5 87010",20293
"G87011","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87011",,,,,,,,"86000US87011",,,"ZCTA5 87011",45313,"ZCTA5 87011",27240
"G87012","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87012",,,,,,,,"86000US87012",,,"ZCTA5 87012",61667,"ZCTA5 87012",38039
"G87013","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87013",,,,,,,,"86000US87013",,,"ZCTA5 87013",27106,"ZCTA5 87013",3657
"G87014","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87014",,,,,,,,"86000US87014",,,"ZCTA5 87014",41034,"ZCTA5 87014",35468
"G87015","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87015",,,,,,,,"86000US87015",,,"ZCTA5 87015",59739,"ZCTA5 87015",6774
"G87016","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87016",,,,,,,,"86000US87016",,,"ZCTA5 87016",35383,"ZCTA5 87016",6656
"G87017","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87017",,,,,,,,"86000US87017",,,"ZCTA5 87017",,"ZCTA5 87017",
"G87018","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87018",,,,,,,,"86000US87018",,,"ZCTA5 87018",15469,"ZCTA5 87018",3981
"G87020","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87020",,,,,,,,"86000US87020",,,"ZCTA5 87020",39706,"ZCTA5 87020",7705
"G87021","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87021",,,,,,,,"86000US87021",,,"ZCTA5 87021",46321,"ZCTA5 87021",14854
"G87022","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87022",,,,,,,,"86000US87022",,,"ZCTA5 87022",35147,"ZCTA5 87022",13404
"G87023","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87023",,,,,,,,"86000US87023",,,"ZCTA5 87023",34464,"ZCTA5 87023",7489
"G87024","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87024",,,,,,,,"86000US87024",,,"ZCTA5 87024",41681,"ZCTA5 87024",3544
"G87025","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87025",,,,,,,,"86000US87025",,,"ZCTA5 87025",72083,"ZCTA5 87025",24547
"G87026","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87026",,,,,,,,"86000US87026",,,"ZCTA5 87026",34605,"ZCTA5 87026",5164
"G87027","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87027",,,,,,,,"86000US87027",,,"ZCTA5 87027",,"ZCTA5 87027",
"G87028","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87028",,,,,,,,"86000US87028",,,"ZCTA5 87028",40081,"ZCTA5 87028",33352
"G87029","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87029",,,,,,,,"86000US87029",,,"ZCTA5 87029",26042,"ZCTA5 87029",12243
"G87031","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87031",,,,,,,,"86000US87031",,,"ZCTA5 87031",51570,"ZCTA5 87031",3070
"G87032","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87032",,,,,,,,"86000US87032",,,"ZCTA5 87032",,"ZCTA5 87032",
"G87034","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87034",,,,,,,,"86000US87034",,,"ZCTA5 87034",46625,"ZCTA5 87034",12861
"G87035","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87035",,,,,,,,"86000US87035",,,"ZCTA5 87035",35424,"ZCTA5 87035",6228
"G87036","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87036",,,,,,,,"86000US87036",,,"ZCTA5 87036",50855,"ZCTA5 87036",7498
"G87037","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87037",,,,,,,,"86000US87037",,,"ZCTA5 87037",19500,"ZCTA5 87037",7110
"G87038","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87038",,,,,,,,"86000US87038",,,"ZCTA5 87038",37778,"ZCTA5 87038",17927
"G87040","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87040",,,,,,,,"86000US87040",,,"ZCTA5 87040",26094,"ZCTA5 87040",18110
"G87041","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87041",,,,,,,,"86000US87041",,,"ZCTA5 87041",37955,"ZCTA5 87041",7441
"G87042","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87042",,,,,,,,"86000US87042",,,"ZCTA5 87042",51118,"ZCTA5 87042",8752
"G87043","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87043",,,,,,,,"86000US87043",,,"ZCTA5 87043",80224,"ZCTA5 87043",12232
"G87044","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87044",,,,,,,,"86000US87044",,,"ZCTA5 87044",,"ZCTA5 87044",
"G87045","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87045",,,,,,,,"86000US87045",,,"ZCTA5 87045",23182,"ZCTA5 87045",11470
"G87046","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87046",,,,,,,,"86000US87046",,,"ZCTA5 87046",,"ZCTA5 87046",
"G87047","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87047",,,,,,,,"86000US87047",,,"ZCTA5 87047",96203,"ZCTA5 87047",8009
"G87048","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87048",,,,,,,,"86000US87048",,,"ZCTA5 87048",85774,"ZCTA5 87048",8885
"G87049","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87049",,,,,,,,"86000US87049",,,"ZCTA5 87049",53125,"ZCTA5 87049",36751
"G87051","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87051",,,,,,,,"86000US87051",,,"ZCTA5 87051",67125,"ZCTA5 87051",5085
"G87052","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87052",,,,,,,,"86000US87052",,,"ZCTA5 87052",34735,"ZCTA5 87052",3570
"G87053","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87053",,,,,,,,"86000US87053",,,"ZCTA5 87053",32361,"ZCTA5 87053",7073
"G87056","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87056",,,,,,,,"86000US87056",,,"ZCTA5 87056",58929,"ZCTA5 87056",16965
"G87059","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87059",,,,,,,,"86000US87059",,,"ZCTA5 87059",75723,"ZCTA5 87059",10475
"G87061","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87061",,,,,,,,"86000US87061",,,"ZCTA5 87061",24804,"ZCTA5 87061",11459
"G87062","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87062",,,,,,,,"86000US87062",,,"ZCTA5 87062",37333,"ZCTA5 87062",17435
"G87063","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87063",,,,,,,,"86000US87063",,,"ZCTA5 87063",30250,"ZCTA5 87063",6501
"G87064","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87064",,,,,,,,"86000US87064",,,"ZCTA5 87064",10208,"ZCTA5 87064",9391
"G87068","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87068",,,,,,,,"86000US87068",,,"ZCTA5 87068",49548,"ZCTA5 87068",11237
"G87070","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87070",,,,,,,,"86000US87070",,,"ZCTA5 87070",,"ZCTA5 87070",
"G87072","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87072",,,,,,,,"86000US87072",,,"ZCTA5 87072",42500,"ZCTA5 87072",11540
"G87083","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87083",,,,,,,,"86000US87083",,,"ZCTA5 87083",55568,"ZCTA5 87083",4921
"G87102","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87102",,,,,,,,"86000US87102",,,"ZCTA5 87102",30366,"ZCTA5 87102",1930
"G87104","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87104",,,,,,,,"86000US87104",,,"ZCTA5 87104",48186,"ZCTA5 87104",6107
"G87105","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87105",,,,,,,,"86000US87105",,,"ZCTA5 87105",41046,"ZCTA5 87105",3001
"G87106","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87106",,,,,,,,"86000US87106",,,"ZCTA5 87106",39822,"ZCTA5 87106",3367
"G87107","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87107",,,,,,,,"86000US87107",,,"ZCTA5 87107",49566,"ZCTA5 87107",3756
"G87108","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87108",,,,,,,,"86000US87108",,,"ZCTA5 87108",30195,"ZCTA5 87108",1773
"G87109","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87109",,,,,,,,"86000US87109",,,"ZCTA5 87109",51796,"ZCTA5 87109",3179
"G87110","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87110",,,,,,,,"86000US87110",,,"ZCTA5 87110",52233,"ZCTA5 87110",3540
"G87111","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87111",,,,,,,,"86000US87111",,,"ZCTA5 87111",71239,"ZCTA5 87111",2662
"G87112","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87112",,,,,,,,"86000US87112",,,"ZCTA5 87112",51904,"ZCTA5 87112",2386
"G87113","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87113",,,,,,,,"86000US87113",,,"ZCTA5 87113",78138,"ZCTA5 87113",8230
"G87114","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87114",,,,,,,,"86000US87114",,,"ZCTA5 87114",69202,"ZCTA5 87114",2331
"G87116","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87116",,,,,,,,"86000US87116",,,"ZCTA5 87116",62500,"ZCTA5 87116",18993
"G87117","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"87117",,,,,,,,"86000US87117",,,"ZCTA5 87117",,"ZCTA5 87117",
